rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
53,19,66,92,2,0.021739130434782608,0.0017738434405101073,0.0008869217202550537,19,66,413.13368987303994,42.25041620966416,455.3841060827038,0.09277973395494599
54,19,66,92,3,0.03260869565217391,0.0064065914927983894,0.002135530497599463,19,66,394.4593120510885,35.8108508222056,430.27016287329434,0.08322875698157847
55,19,66,92,4,0.043478260869565216,0.04478577904965405,0.011196444762413514,19,66,402.4745162381496,58.61352459519048,461.08804083334,0.12712002785684112
56,19,66,92,4,0.043478260869565216,0.021339967246530093,0.005334991811632523,19,66,386.64679458816437,52.74148448983943,439.3882790780035,0.1200338902997373
57,19,66,92,2,0.021739130434782608,0.003194993614303959,0.0015974968071519795,19,66,381.8772330975307,39.51432427559538,421.3915573731256,0.09377103927264258
58,19,66,92,0,0.0,0.0,0.0,19,66,405.26395911573496,36.58765677474212,441.8516158904767,0.08280530263764212
59,19,66,92,2,0.021739130434782608,0.003228975885225885,0.0016144879426129425,19,66,389.81569346280355,40.0159193382211,429.83161280102456,0.09309673403837113
60,19,66,92,2,0.021739130434782608,0.006242157335907336,0.003121078667953668,19,66,442.1832449291182,38.81693416749563,481.00017909661386,0.080700456786522
61,19,66,92,2,0.021739130434782608,0.012838441890166028,0.006419220945083014,19,66,401.33952351295983,47.52536751252272,448.8648910254824,0.10587900382216499
62,19,66,92,6,0.06521739130434782,0.029313130987213304,0.004885521831202218,19,66,388.00172177682447,49.53408134520224,437.5358031220268,0.1132114926178679
63,19,66,92,0,0.0,0.0,0.0,19,66,361.58043119910917,33.06734692972326,394.6477781288326,0.08378951754525889
64,19,66,92,7,0.07608695652173914,0.02719912158396188,0.0038855887977088392,19,66,399.77178851004413,41.5263761560016,441.29816466604564,0.09410049594796495
65,19,66,92,4,0.043478260869565216,0.021751761203489792,0.005437940300872448,19,66,384.64731583173597,39.14864366700804,423.79595949874397,0.09237616071968252
66,19,66,92,4,0.043478260869565216,0.01751225607087676,0.00437806401771919,19,66,412.8057367233205,45.835239211809565,458.64097593513037,0.0999370784922899
67,19,66,92,2,0.021739130434782608,0.006572066326530611,0.0032860331632653056,19,66,352.34942480579997,42.24633619095194,394.5957609967514,0.10706231634176057
68,19,66,92,3,0.03260869565217391,0.017961354609630473,0.005987118203210159,19,66,365.67445246120735,32.111366930997185,397.78581939220396,0.08072526813565573
69,19,66,92,3,0.03260869565217391,0.009613019690640658,0.00320433989688022,19,66,378.8972664451756,37.26651085156911,416.1637772967452,0.08954770425633718
70,19,66,92,1,0.010869565217391304,0.0019851116625310174,0.0019851116625310174,19,66,421.8170256766821,37.60667699265761,459.4237026693394,0.08185619673986266
71,19,66,92,2,0.021739130434782608,0.003345292407792408,0.001672646203896204,19,66,328.917219343053,37.221653432531625,366.13887277558445,0.10165993343008323
72,19,66,92,5,0.05434782608695652,0.006668918968954564,0.0013337837937909128,19,66,353.2266941160377,49.3382530019461,402.5649471179835,0.12255973441096965
73,19,66,92,3,0.03260869565217391,0.0031013973183513415,0.0010337991061171138,19,66,388.64856891041524,55.68511402809185,444.33368293850646,0.12532273866754862
74,19,66,92,4,0.043478260869565216,0.010429751757725897,0.0026074379394314742,19,66,419.9824009325437,58.89740767197576,478.8798086045194,0.12298995826031142
75,19,66,92,2,0.021739130434782608,0.018800615004066143,0.009400307502033071,19,66,398.6247583088736,37.543709216327606,436.1684675252009,0.08607616554527388
76,19,66,92,3,0.03260869565217391,0.018039905108870626,0.006013301702956876,19,66,431.353283300235,50.1805234643004,481.53380676453475,0.10420976213792228
77,19,66,92,1,0.010869565217391304,0.0024727272727272727,0.0024727272727272727,19,66,403.84683171371046,56.213988311213335,460.0608200249235,0.12218816700837072
78,19,66,92,1,0.010869565217391304,0.014285714285714285,0.014285714285714285,19,66,361.7559019560961,37.061171316918056,398.81707327301416,0.09292774507561632
79,19,66,92,2,0.021739130434782608,0.010503192848020433,0.0052515964240102166,19,66,385.50385591428056,40.480254612040525,425.98411052632105,0.09502761631654638
80,19,66,92,1,0.010869565217391304,0.01900337837837838,0.01900337837837838,19,66,398.24343079793607,45.82519773961143,444.0686285375476,0.10319395425551153
81,19,66,92,6,0.06521739130434782,0.030969559473047144,0.005161593245507857,19,66,362.516830135968,44.165896198733776,406.6827263347016,0.10860037404781499
82,19,66,92,2,0.021739130434782608,0.003273125342090859,0.0016365626710454296,19,66,372.95492823688875,26.51851949898722,399.47344773587577,0.06638368494649176
83,19,66,92,3,0.03260869565217391,0.019709996827884758,0.006569998942628254,19,66,414.70482269202427,73.26303130641756,487.96785399844146,0.15013905261605934
