rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
87,21,210,1330,37,0.027819548872180452,0.04641755365534041,0.0012545284771713623,5483.3560659820905,414.1931284392747,5897.549194421366,0.07023139863438019
88,21,210,1330,22,0.016541353383458645,0.017874083641586536,0.0008124583473448424,5432.380491927361,327.59799585398025,5759.978487781342,0.05687486447196197
89,21,210,1330,35,0.02631578947368421,0.02294213656064761,0.0006554896160185032,5419.997218715802,426.0884198054772,5846.085638521279,0.07288439584221569
90,21,210,1330,32,0.02406015037593985,0.022761039129832343,0.0007112824728072607,5449.46746758132,357.6384210831936,5807.105888664515,0.06158634403090611
91,21,210,1330,45,0.03383458646616541,0.039871081622971434,0.000886024036066032,5075.7051989063175,367.4466324569641,5443.151831363277,0.06750622504037967
92,21,210,1330,30,0.022556390977443608,0.014298959305813009,0.0004766319768604336,5578.878168521312,366.8243584345696,5945.702526955885,0.0616957132940148
93,21,210,1330,39,0.029323308270676692,0.05035775063101286,0.001291224375154176,5533.329183736353,448.7234301206995,5982.052613857059,0.07501161542465526
94,21,210,1330,7,0.005263157894736842,0.003012516062295303,0.0004303594374707576,5363.009006967859,375.023166125932,5738.0321730937885,0.06535745266198635
95,21,210,1330,32,0.02406015037593985,0.024482011701301813,0.0007650628656656817,5468.554337379244,376.64061658976175,5845.194953969011,0.0644359374761341
96,21,210,1330,37,0.027819548872180452,0.0233881182309962,0.0006321113035404379,5482.691805899849,412.04728285080466,5894.739088750655,0.0699008516996356
97,21,210,1330,38,0.02857142857142857,0.029245755911782384,0.0007696251555732206,5296.595585379552,377.88504452846905,5674.480629908028,0.06659376763695003
98,21,210,1330,19,0.014285714285714285,0.019524657555894734,0.0010276135555734069,5568.353804059529,374.2119786700336,5942.565782729563,0.06297144909318093
99,21,210,1330,24,0.01804511278195489,0.01941031636396011,0.0008087631818316712,5707.517020223748,409.38748269392266,6116.904502917669,0.06692723133059396
100,21,210,1330,23,0.017293233082706767,0.01699389059127093,0.0007388648083161273,5514.364156535221,422.5355174109445,5936.899673946153,0.07117107254906543
101,21,210,1330,39,0.029323308270676692,0.019667640468157343,0.0005042984735424959,5630.200670892418,372.9267070686124,6003.127377961034,0.06212207131198293
102,21,210,1330,38,0.02857142857142857,0.024321671970491992,0.0006400439992234736,5495.551449923671,438.81135968753995,5934.362809611213,0.07394414089021437
