rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,hodge_n_models,hodge_n_edges,hodge_gradient_energy,hodge_cyclic_residual_energy,hodge_total_energy,hodge_rho_cyc
92,20,88,187,1,0.0053475935828877,0.0011247870938715173,0.0011247870938715173,20,88,616.1470579666061,48.01886171022458,664.1659196768303,0.07229949668840217
93,20,88,187,7,0.0374331550802139,0.061702248476571755,0.008814606925224537,20,88,608.4419123475398,88.22660197872182,696.6685143262605,0.12664071960255685
94,20,88,187,11,0.058823529411764705,0.044583032001351386,0.004053002909213762,20,88,583.2852298186524,61.86148817686305,645.1467179955154,0.09588747249473424
95,20,88,187,6,0.03208556149732621,0.034121377773676104,0.005686896295612684,20,88,625.7038342339703,66.2414506637378,691.9452848977073,0.09573220904819157
96,20,88,187,10,0.053475935828877004,0.08602217991551556,0.008602217991551555,20,88,641.864425673237,76.80664035885357,718.6710660320899,0.1068731496078124
97,20,88,187,5,0.026737967914438502,0.02063914572386518,0.004127829144773036,20,88,629.0659046356159,53.81826680001713,682.8841714356322,0.07881024198712148
98,20,88,187,5,0.026737967914438502,0.008275774835888724,0.0016551549671777448,20,88,606.3381027727321,81.02307605049248,687.3611788232241,0.11787554861507538
99,20,88,187,4,0.0213903743315508,0.005119949234099056,0.0012799873085247637,20,88,670.5025893520321,61.508665912892965,732.011255264925,0.08402694011942771
100,20,88,187,16,0.0855614973262032,0.06843095808487429,0.004276934880304643,20,88,637.6645704592634,77.84604911447988,715.5106195737421,0.10879789479694353
101,20,88,187,6,0.03208556149732621,0.010928971126157016,0.0018214951876928357,20,88,625.9087439692838,41.71199407902328,667.6207380483063,0.06247857758427685
102,20,88,187,2,0.0106951871657754,0.0026323937986469006,0.0013161968993234503,20,88,622.3547065200232,52.62202879032972,674.9767353103533,0.07796124819936821
103,20,88,187,8,0.0427807486631016,0.028166850066532797,0.0035208562583165996,20,88,588.60610354411,63.67567175040848,652.2817752945182,0.09761988478316393
104,20,88,187,8,0.0427807486631016,0.015431461185212388,0.0019289326481515484,20,88,633.8276660824407,78.25316703520204,712.0808331176413,0.10989365728690244
