rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
156,20,54,40,3,0.075,0.02206361176949412,0.007354537256498042,297.7959633192871,57.7501258231084,355.5460891423956,0.16242655336866768
157,19,59,59,4,0.06779661016949153,0.01698770277341706,0.004246925693354265,296.9277133022539,76.0056369524571,372.9333502547108,0.20380488068590755
158,20,66,62,6,0.0967741935483871,0.020790359045336743,0.003465059840889457,376.30530479637156,57.46977787011394,433.7750826664855,0.13248750370085327
159,19,57,57,4,0.07017543859649122,0.05240542976449839,0.013101357441124598,221.64056765031694,58.228944494615156,279.86951214493274,0.20805747667313193
160,20,63,64,7,0.109375,0.03273056343881497,0.004675794776973567,316.23035332070754,65.20779913148921,381.4381524521961,0.17095248262996293
161,19,57,56,3,0.05357142857142857,0.03869828391126566,0.012899427970421887,287.7187990216161,74.22567270987336,361.94447173148916,0.20507475181148271
162,20,60,63,4,0.06349206349206349,0.008049675514178557,0.002012418878544639,362.8170846464862,58.03197340250041,420.8490580489865,0.13789260613182966
163,19,61,57,5,0.08771929824561403,0.07543000988419646,0.015086001976839288,266.9192607540568,67.15689171495067,334.07615246900696,0.20102270460978497
164,20,62,56,2,0.03571428571428571,0.001072046723165385,0.0005360233615826926,306.0009785968331,58.95675052485762,364.9577291216907,0.16154405242147704
165,19,53,37,1,0.02702702702702703,0.008123342175066313,0.008123342175066313,274.0323146770129,50.11957487657763,324.1518895535903,0.15461756198799398
166,19,55,40,4,0.1,0.03231342924742832,0.00807835731185708,239.91139276552468,59.19398405918411,299.10537682470857,0.19790344355419223
167,19,68,88,1,0.011363636363636364,0.003594771241830065,0.003594771241830065,279.396355386038,65.49208136840564,344.88843675444343,0.18989352610576282
168,20,54,46,4,0.08695652173913043,0.10080343701033356,0.02520085925258339,249.36477124034437,72.25845418355459,321.62322542389865,0.22466802292750507
169,20,58,47,4,0.0851063829787234,0.10983710469868405,0.02745927617467101,313.7002646015525,75.95134146166508,389.6516060632176,0.19492115592446096
170,20,62,58,6,0.10344827586206896,0.025574029012246497,0.004262338168707749,294.9205287628979,55.73531622556868,350.65584498846675,0.158945920971036
171,20,65,67,3,0.04477611940298507,0.01511776529770379,0.0050392550992345965,453.7353676257489,93.07161849503065,546.8069861207797,0.17020927101774963
172,19,61,76,5,0.06578947368421052,0.0875417407131693,0.01750834814263386,299.5163105544966,65.4787961127834,364.9951066672803,0.17939636701067366
173,19,58,52,1,0.019230769230769232,0.007543424317617867,0.007543424317617867,297.9505108120453,58.18262469242698,356.13313550447214,0.1633732413301271
174,20,63,71,8,0.11267605633802817,0.05116957472603179,0.006396196840753974,352.8069090724623,78.66471909194834,431.4716281644102,0.18231724627319765
175,20,55,41,1,0.024390243902439025,0.006303299962921765,0.006303299962921765,383.75666720267424,46.12496373824709,429.8816309409211,0.10729689388515898
176,18,66,92,8,0.08695652173913043,0.006623459746203536,0.0008279324682754422,339.2560598629706,49.96758268712679,389.2236425500974,0.12837756298602906
177,21,72,92,3,0.03260869565217391,0.06526931196881935,0.021756437322939786,269.13907799934566,87.99403000669352,357.1331080060396,0.24639000987050863
178,20,57,55,8,0.14545454545454545,0.060979435655320116,0.0076224294569150145,311.54516726666895,67.6131745569135,379.1583418235828,0.17832437559391215
